10,Terre-Neuve-et-Labrador,0 à 4 ans,10,Hommes,"11,430",22860
10,Terre-Neuve-et-Labrador,5 à 9 ans,11,Hommes,"13,430",94010
10,Terre-Neuve-et-Labrador,10 à 14 ans,12,Hommes,"13,340",160080
10,Terre-Neuve-et-Labrador,15 à 19 ans,14,Hommes,"13,980",237660
10,Terre-Neuve-et-Labrador,20 à 24 ans,15,Hommes,"13,915",306130
10,Terre-Neuve-et-Labrador,25 à 29 ans,16,Hommes,"14,095",380565
10,Terre-Neuve-et-Labrador,30 à 34 ans,17,Hommes,"14,185",453920
10,Terre-Neuve-et-Labrador,35 à 39 ans,18,Hommes,"14,555",538535
10,Terre-Neuve-et-Labrador,40 à 44 ans,19,Hommes,"16,745",703290
10,Terre-Neuve-et-Labrador,45 à 49 ans,20,Hommes,"18,740",880780
10,Terre-Neuve-et-Labrador,50 à 54 ans,21,Hommes,"20,730",1077960
10,Terre-Neuve-et-Labrador,55 à 59 ans,22,Hommes,"21,035",1198995
10,Terre-Neuve-et-Labrador,60 à 64 ans,23,Hommes,"20,570",1275340
10,Terre-Neuve-et-Labrador,65 à 69 ans,25,Hommes,"18,310",1226770
10,Terre-Neuve-et-Labrador,70 à 74 ans,26,Hommes,"12,720",915840
10,Terre-Neuve-et-Labrador,75 à 79 ans,27,Hommes,"8,015",617155
10,Terre-Neuve-et-Labrador,80 à 84 ans,28,Hommes,"4,885",400570
10,Terre-Neuve-et-Labrador,85 à 89 ans,30,Hommes,"2,300",200100
10,Terre-Neuve-et-Labrador,90 à 94 ans,31,Hommes,790,72680
10,Terre-Neuve-et-Labrador,95 à 99 ans,32,Hommes,140,13580
10,Terre-Neuve-et-Labrador,100 ans et plus,33,Hommes,20,2040
11,Île-du-Prince-Édouard,0 à 4 ans,10,Hommes,"3,645",7290
11,Île-du-Prince-Édouard,5 à 9 ans,11,Hommes,"3,985",27895
11,Île-du-Prince-Édouard,10 à 14 ans,12,Hommes,"3,940",47280
11,Île-du-Prince-Édouard,15 à 19 ans,14,Hommes,"4,435",75395
11,Île-du-Prince-Édouard,20 à 24 ans,15,Hommes,"4,390",96580
11,Île-du-Prince-Édouard,25 à 29 ans,16,Hommes,"3,700",99900
11,Île-du-Prince-Édouard,30 à 34 ans,17,Hommes,"3,735",119520
11,Île-du-Prince-Édouard,35 à 39 ans,18,Hommes,"3,885",143745
11,Île-du-Prince-Édouard,40 à 44 ans,19,Hommes,"4,235",177870
11,Île-du-Prince-Édouard,45 à 49 ans,20,Hommes,"4,650",218550
11,Île-du-Prince-Édouard,50 à 54 ans,21,Hommes,"5,425",282100
11,Île-du-Prince-Édouard,55 à 59 ans,22,Hommes,"5,420",308940
11,Île-du-Prince-Édouard,60 à 64 ans,23,Hommes,"5,215",323330
11,Île-du-Prince-Édouard,65 à 69 ans,25,Hommes,"4,830",323610
11,Île-du-Prince-Édouard,70 à 74 ans,26,Hommes,"3,170",228240
11,Île-du-Prince-Édouard,75 à 79 ans,27,Hommes,"2,180",167860
11,Île-du-Prince-Édouard,80 à 84 ans,28,Hommes,"1,440",118080
11,Île-du-Prince-Édouard,85 à 89 ans,30,Hommes,715,62205
11,Île-du-Prince-Édouard,90 à 94 ans,31,Hommes,260,23920
11,Île-du-Prince-Édouard,95 à 99 ans,32,Hommes,45,4365
11,Île-du-Prince-Édouard,100 ans et plus,33,Hommes,5,510
12,Nouvelle-Écosse,0 à 4 ans,10,Hommes,"21,365",42730
12,Nouvelle-Écosse,5 à 9 ans,11,Hommes,"23,650",165550
12,Nouvelle-Écosse,10 à 14 ans,12,Hommes,"23,350",280200
12,Nouvelle-Écosse,15 à 19 ans,14,Hommes,"26,240",446080
12,Nouvelle-Écosse,20 à 24 ans,15,Hommes,"28,150",619300
12,Nouvelle-Écosse,25 à 29 ans,16,Hommes,"26,790",723330
12,Nouvelle-Écosse,30 à 34 ans,17,Hommes,"25,130",804160
12,Nouvelle-Écosse,35 à 39 ans,18,Hommes,"24,560",908720
12,Nouvelle-Écosse,40 à 44 ans,19,Hommes,"27,245",1144290
12,Nouvelle-Écosse,45 à 49 ans,20,Hommes,"29,720",1396840
12,Nouvelle-Écosse,50 à 54 ans,21,Hommes,"36,615",1903980
12,Nouvelle-Écosse,55 à 59 ans,22,Hommes,"36,925",2104725
12,Nouvelle-Écosse,60 à 64 ans,23,Hommes,"33,735",2091570
12,Nouvelle-Écosse,65 à 69 ans,25,Hommes,"30,810",2064270
12,Nouvelle-Écosse,70 à 74 ans,26,Hommes,"21,520",1549440
12,Nouvelle-Écosse,75 à 79 ans,27,Hommes,"14,520",1118040
12,Nouvelle-Écosse,80 à 84 ans,28,Hommes,"9,425",772850
12,Nouvelle-Écosse,85 à 89 ans,30,Hommes,"4,845",421515
12,Nouvelle-Écosse,90 à 94 ans,31,Hommes,"1,830",168360
12,Nouvelle-Écosse,95 à 99 ans,32,Hommes,415,40255
12,Nouvelle-Écosse,100 ans et plus,33,Hommes,45,4590
13,Nouveau-Brunswick,0 à 4 ans,10,Hommes,"17,505",35010
13,Nouveau-Brunswick,5 à 9 ans,11,Hommes,"19,515",136605
13,Nouveau-Brunswick,10 à 14 ans,12,Hommes,"19,295",231540
13,Nouveau-Brunswick,15 à 19 ans,14,Hommes,"20,905",355385
13,Nouveau-Brunswick,20 à 24 ans,15,Hommes,"21,280",468160
13,Nouveau-Brunswick,25 à 29 ans,16,Hommes,"19,745",533115
13,Nouveau-Brunswick,30 à 34 ans,17,Hommes,"20,140",644480
13,Nouveau-Brunswick,35 à 39 ans,18,Hommes,"21,585",798645
13,Nouveau-Brunswick,40 à 44 ans,19,Hommes,"23,520",987840
13,Nouveau-Brunswick,45 à 49 ans,20,Hommes,"25,195",1184165
13,Nouveau-Brunswick,50 à 54 ans,21,Hommes,"29,795",1549340
13,Nouveau-Brunswick,55 à 59 ans,22,Hommes,"30,210",1721970
13,Nouveau-Brunswick,60 à 64 ans,23,Hommes,"28,170",1746540
13,Nouveau-Brunswick,65 à 69 ans,25,Hommes,"25,595",1714865
13,Nouveau-Brunswick,70 à 74 ans,26,Hommes,"17,695",1274040
13,Nouveau-Brunswick,75 à 79 ans,27,Hommes,"11,835",911295
13,Nouveau-Brunswick,80 à 84 ans,28,Hommes,"7,515",616230
13,Nouveau-Brunswick,85 à 89 ans,30,Hommes,"3,910",340170
13,Nouveau-Brunswick,90 à 94 ans,31,Hommes,"1,595",146740
13,Nouveau-Brunswick,95 à 99 ans,32,Hommes,330,32010
13,Nouveau-Brunswick,100 ans et plus,33,Hommes,30,3060
24,Québec,0 à 4 ans,10,Hommes,"227,965",455930
24,Québec,5 à 9 ans,11,Hommes,"240,225",1681575
24,Québec,10 à 14 ans,12,Hommes,"214,345",2572140
24,Québec,15 à 19 ans,14,Hommes,"219,070",3724190
24,Québec,20 à 24 ans,15,Hommes,"252,600",5557200
24,Québec,25 à 29 ans,16,Hommes,"248,030",6696810
35,Ontario,0 à 4 ans,10,Hommes,"357,300",714600
35,Ontario,5 à 9 ans,11,Hommes,"387,320",2711240
35,Ontario,10 à 14 ans,12,Hommes,"387,000",4644000
35,Ontario,15 à 19 ans,14,Hommes,"416,730",7084410
35,Ontario,20 à 24 ans,15,Hommes,"457,815",10071930
35,Ontario,25 à 29 ans,16,Hommes,"436,345",11781315
35,Ontario,30 à 34 ans,17,Hommes,"420,800",13465600
35,Ontario,35 à 39 ans,18,Hommes,"402,900",14907300
35,Ontario,40 à 44 ans,19,Hommes,"418,465",17575530
24,Québec,30 à 34 ans,17,Hommes,"256,440",8206080
24,Québec,35 à 39 ans,18,Hommes,"274,595",10160015
24,Québec,40 à 44 ans,19,Hommes,"254,100",10672200
24,Québec,45 à 49 ans,20,Hommes,"260,410",12239270
24,Québec,50 à 54 ans,21,Hommes,"309,070",16071640
24,Québec,55 à 59 ans,22,Hommes,"314,190",17908830
24,Québec,60 à 64 ans,23,Hommes,"276,140",17120680
24,Québec,65 à 69 ans,25,Hommes,"236,395",15838465
24,Québec,70 à 74 ans,26,Hommes,"176,905",12737160
24,Québec,75 à 79 ans,27,Hommes,"116,020",8933540
24,Québec,80 à 84 ans,28,Hommes,"78,390",6427980
24,Québec,85 à 89 ans,30,Hommes,"43,795",3810165
24,Québec,90 à 94 ans,31,Hommes,"15,155",1394260
24,Québec,95 à 99 ans,32,Hommes,"2,685",260445
24,Québec,100 ans et plus,33,Hommes,255,26010
48,Alberta,0 à 4 ans,10,Hommes,"136,520",273040
48,Alberta,5 à 9 ans,11,Hommes,"138,990",972930
48,Alberta,10 à 14 ans,12,Hommes,"124,060",1488720
48,Alberta,15 à 19 ans,14,Hommes,"123,625",2101625
48,Alberta,20 à 24 ans,15,Hommes,"133,990",2947780
48,Alberta,25 à 29 ans,16,Hommes,"156,715",4231305
48,Alberta,30 à 34 ans,17,Hommes,"167,555",5361760
48,Alberta,35 à 39 ans,18,Hommes,"153,655",5685235
47,Saskatchewan,0 à 4 ans,10,Hommes,"37,335",74670
47,Saskatchewan,5 à 9 ans,11,Hommes,"38,155",267085
47,Saskatchewan,10 à 14 ans,12,Hommes,"34,920",419040
47,Saskatchewan,15 à 19 ans,14,Hommes,"34,675",589475
47,Saskatchewan,20 à 24 ans,15,Hommes,"36,075",793650
47,Saskatchewan,25 à 29 ans,16,Hommes,"39,290",1060830
47,Saskatchewan,30 à 34 ans,17,Hommes,"38,610",1235520
47,Saskatchewan,35 à 39 ans,18,Hommes,"35,940",1329780
47,Saskatchewan,40 à 44 ans,19,Hommes,"32,515",1365630
47,Saskatchewan,45 à 49 ans,20,Hommes,"31,780",1493660
47,Saskatchewan,50 à 54 ans,21,Hommes,"37,230",1935960
47,Saskatchewan,55 à 59 ans,22,Hommes,"38,070",2169990
47,Saskatchewan,60 à 64 ans,23,Hommes,"33,935",2103970
47,Saskatchewan,65 à 69 ans,25,Hommes,"26,285",1761095
47,Saskatchewan,70 à 74 ans,26,Hommes,"18,225",1312200
48,Alberta,40 à 44 ans,19,Hommes,"142,545",5986890
48,Alberta,45 à 49 ans,20,Hommes,"135,855",6385185
48,Alberta,50 à 54 ans,21,Hommes,"142,205",7394660
48,Alberta,55 à 59 ans,22,Hommes,"138,565",7898205
48,Alberta,60 à 64 ans,23,Hommes,"113,440",7033280
48,Alberta,65 à 69 ans,25,Hommes,"85,500",5728500
